id,name,street,zip_code,lat,lon,geojson_feature_id
910385597,Praxisklinik Mümmelmannsberg,Oskar-Schlemmer-Straße 9-15,22115,53.5290311,10.1478273,01112130
1269116650,Praxisklinik Bergedorf,Alte Holstenstraße 2-16,21031,53.494167,10.2064905,06601601
1564055724,ATOS Klinik Fleetinsel,Admiralitätstraße 3-4,20459,53.5484977,9.9851133,01103107
3445310099,Psychiatrische Tagesklinik Ahrensburg,,,53.6727453,10.2414024,0
3554555875,Klinikum Stephansplatz,Stephansplatz 3,20354,53.5578644,9.9883831,01103108
3771948714,Klinik für Psychiatrie,Martinistraße 52,20251,53.588881,9.9718492,04402403
3893982170,Goldbek Medical,Goldbekplatz 2,22303,53.5840548,10.0089261,04405413
4425042583,Verhaltenstherapie Falkenried MVZ - Psychosomatische Tagesklinik,Jarrestraße 6,22303,53.5838323,10.0208235,04405411
4425696946,Psychosomatische Tagesklinik Ulmenhof,,,53.60127,9.9902,04404407
4935703063,Nu:lab Testzentrum,,,53.4698037,9.7912807,0
5268653388,Alster-Klinik,Rothenbaumchaussee 7,20148,53.5647198,9.9886664,03302312
5396035021,Zentrum für Orthopädie und Chirurgie Pinneberg,Dingstätte 34,,53.6619857,9.794797,0
5762361780,Asklepios Gesundheitszentrum Harburg – Schloßmühlendamm,,,53.4627514,9.9821969,07701702
7084414245,Alster Lasik,,,53.6494958,10.0127653,04413432
8709444320,Diaverum Alter Teichweg,,,53.5837951,10.0573491,04409424
8709447328,Diaverum Schlankreye,,,53.576669,9.9769257,03303313
9347616901,AMCURO - Ambulantes Centrum für Urologie - Dr. Aalamian-Mattheis und Dr. Tauber,Heegbarg 14,22391,53.6538317,10.0929224,05511519
9489100756,LANS Medicum Hamburg,Stephansplatz 5,20354,53.5580166,9.9883549,01103108
9770432729,Nephrocare Hamburg-Süderelbe,,,53.4616459,9.9758034,07701701
9962503089,"Zentrum für Kinderneurologie,",Friesenweg 30,22763,53.5571827,9.9093987,02207219
10076383887,MATRIX :: Med & Consult,Hoheluftchaussee 36,20253,53.5802902,9.974257,03304315
10078063275,Tagesklinik Reinbek,Kinauweg 9,21465,53.521541,10.2460759,0
10078063276,Psychiatrische Institutsambulanz Reinbek,,,53.5214982,10.2463635,0
10084981244,Tagesklinik der psychiatrisch-psychotherapeutischen Abteilung Ev. Krankenhaus Alsterdorf,Alsterdorfer Markt 8,22297,53.6127089,10.0257275,04404407
10175686896,Ärztehaus,Hamburger Straße 23,22083,53.572333,10.0294374,04408420
11025264864,Fachzentrum Altona für Psychiatrie und Psychotherapie,Gasstraße 6 B,22761,53.5618426,9.9155178,02205216
11222931058,Betriebsarztcentrum Merkel GmbH,Wilhelm-Strauß-Weg 6,,53.4980342,10.0074474,01116136
11310153952,Endokrinologikum Hamburg,,,53.5523245,9.942635,02201204
11370606997,PET/CT-Zentrum Hamburg,Spitalerstraße 8,20095,53.5523912,10.0035917,01101101
11375418370,Gesichtschirugie Dr. Axel Arlt,,,53.5579234,9.9894274,01103108
11756624188,verkehrsdocs.com,Hoheluftchaussee 36,20253,53.5803054,9.9742376,03304315
11849666126,Praxiszentrum Alstertal,Heegbarg 2,22391,53.6524276,10.0934083,05511519
11883906880,Ärztehaus Steindamm 32,,,53.5535503,10.0129087,01105114
12037560330,FamilyCare,,,53.5651092,10.0391548,05501501
12060964169,Martini-Klinik,,,53.5920743,9.9779649,04402403
12302123617,arbeitsdocs.com,,,53.5803211,9.974218,03304315
12623280149,HNO-Praxis Eidelstedter Platz,Eidelstedter Platz 18,22523,53.6082681,9.9055884,03308320
